Word1,Word2,Head,Order_Candidates
노르웨이,굴비,1,"[('놀비', [1, 0, 7, 0, 0, 1]), ('노비', [1, 0, 8, 0, 0, 0]), ('노굴비', [1, 1, 5, 0, 0, 0]), ('노룰비', [1, 1, 5, 0, 0, 1]), ('노를비', [1, 1, 5, 0, 0, 1])]"
훌라후프,쉼터,1,"[('훌터', [1, 0, 10, 0, 0, 0]), ('훔터', [1, 0, 10, 0, 0, 1]), ('후터', [1, 0, 11, 0, 0, 0]), ('훌쉼터', [1, 1, 6, 0, 0, 0]), ('훌륌터', [1, 1, 6, 0, 0, 1])]"
마늘,카메룬,1,"[('마네룬', [0, 0, 5, 1, 0, 1]), ('마느룬', [0, 0, 5, 1, 0, 1]), ('마메룬', [0, 0, 5, 2, 0, 0]), ('마에룬', [0, 0, 6, 1, 0, 1]), ('마늘룬', [0, 0, 7, 1, 0, 0])]"
오리엔테이션,데뷔,1,"[('오리뷔', [1, 1, 11, 0, 0, 0]), ('오레뷔', [1, 1, 11, 0, 0, 1]), ('오리데뷔', [1, 2, 9, 0, 0, 0]), ('오리엔뷔', [1, 2, 9, 0, 0, 0]), ('오리에뷔', [1, 2, 10, 0, 0, 1])]"
나졸,인플레,1,"[('나졸레', [0, 0, 4, 1, 0, 0]), ('나플레', [0, 0, 5, 1, 0, 0]), ('나즐레', [0, 0, 5, 1, 0, 1]), ('나졸플레', [0, 1, 7, 1, 0, 0]), ('난플레', [1, 0, 4, 0, 0, 1])]"
낭떠러지,젊음,1,"[('낭떠름', [0, 1, 6, 1, 0, 1]), ('낭떠음', [0, 1, 7, 1, 0, 0]), ('낭떠러즘', [0, 2, 4, 1, 0, 1]), ('낭떠러음', [0, 2, 5, 1, 0, 0]), ('낭떠러지음', [0, 3, 5, 1, 0, 0])]"
땅뙈기,냇둑,1,"[('땅둑', [1, 0, 8, 0, 0, 0]), ('땃둑', [1, 0, 8, 0, 0, 1]), ('따둑', [1, 0, 9, 0, 0, 1]), ('땅뛧둑', [1, 1, 4, 0, 0, 1]), ('땅넷둑', [1, 1, 5, 0, 0, 1])]"
가감승제,바위틈,1,"[('가귀틈', [0, 0, 9, 1, 0, 1]), ('가감틈', [0, 0, 9, 2, 1, 0]), ('가위틈', [0, 0, 10, 1, 0, 0]), ('가기틈', [0, 0, 10, 1, 0, 1]), ('가가틈', [0, 0, 10, 2, 1, 0])]"
끼니,냉커피,1,"[('낑커피', [0, 0, 4, 1, 0, 1]), ('끼니어피', [0, 1, 7, 1, 0, 1]), ('끼커피', [1, 0, 5, 0, 0, 0]), ('끼너피', [1, 0, 5, 0, 0, 1]), ('끼어피', [1, 0, 6, 0, 0, 1])]"
링크,별꼴,1,"[('링꼴', [1, 0, 6, 0, 0, 0]), ('릴꼴', [1, 0, 6, 0, 0, 1]), ('리꼴', [1, 0, 7, 0, 0, 1]), ('링별꼴', [1, 1, 2, 0, 0, 0]), ('링켤꼴', [1, 1, 2, 0, 0, 1])]"
가시밭길,스튜어드,1,"[('가시밭드', [1, 0, 9, 0, 0, 0]), ('가튜어드', [1, 0, 10, 0, 0, 0]), ('가시바드', [1, 0, 10, 0, 0, 1]), ('가슈어드', [1, 0, 10, 0, 0, 1]), ('가시버드', [1, 0, 10, 0, 0, 1])]"
겨드랑,밝은색,1,"[('겨드란섹', [0, 1, 5, 1, 0, 2]), ('겨드라섹', [0, 1, 6, 1, 0, 2]), ('겨드랑섹', [0, 1, 8, 1, 0, 1]), ('겨드라은섹', [0, 2, 4, 1, 0, 2]), ('겨든섹', [1, 0, 7, 0, 0, 2])]"
나눗셈,초사흘,1,"[('나눗흘', [1, 0, 7, 0, 0, 0]), ('나사흘', [1, 0, 8, 0, 0, 0]), ('나나흘', [1, 0, 8, 0, 0, 0]), ('나누흘', [1, 0, 8, 0, 0, 1]), ('나아흘', [1, 0, 9, 0, 0, 1])]"
부정확,흔적,1,"[('분적', [1, 0, 9, 0, 0, 1]), ('부적', [1, 0, 10, 0, 0, 0]), ('부흔적', [1, 1, 7, 0, 0, 0]), ('부정적', [1, 1, 7, 0, 0, 0]), ('부즌적', [1, 1, 7, 0, 0, 1])]"
걱정,이탓저탓,1,"[('걱저어탓', [0, 0, 6, 1, 0, 1]), ('거앗저탓', [0, 0, 6, 1, 0, 2]), ('걱탓저탓', [1, 0, 4, 0, 0, 0]), ('걱잣저탓', [1, 0, 4, 0, 0, 1]), ('걱젓저탓', [1, 0, 4, 0, 0, 1])]"
오믈렛,건축법,1,"[('오믈법', [1, 0, 9, 0, 0, 0]), ('오묵법', [1, 0, 9, 0, 0, 1]), ('오믁법', [1, 0, 9, 0, 0, 1]), ('오므법', [1, 0, 10, 0, 0, 1]), ('오믈축법', [1, 1, 6, 0, 0, 0])]"
연쇄,모퉁이,1,"[('연시', [1, 1, 7, 0, 0, 1]), ('여이', [1, 1, 9, 0, 0, 1])]"
간주,들짐승,1,"[('간짐승', [0, 0, 5, 1, 0, 0]), ('갈짐승', [0, 0, 5, 1, 0, 1]), ('간주승', [0, 0, 9, 1, 0, 0]), ('간줌승', [0, 0, 9, 1, 0, 1]), ('간즐짐승', [0, 1, 2, 1, 0, 1])]"
개인용,똘마니,1,"[('겔마니', [1, 0, 7, 0, 0, 1]), ('게마니', [1, 0, 8, 0, 0, 1]), ('게인니', [1, 0, 8, 0, 0, 1]), ('게이니', [1, 0, 9, 0, 0, 2]), ('게아니', [1, 0, 9, 0, 0, 2])]"
고춧가루,미륵,1,"[('고춧가륵', [0, 2, 4, 1, 0, 0]), ('고춧미륵', [0, 2, 4, 1, 0, 0]), ('고춧기륵', [0, 2, 4, 1, 0, 1]), ('고춧가리륵', [0, 3, 2, 1, 0, 1]), ('고춧가루륵', [0, 3, 5, 1, 0, 0])]"
경외심,밝기,1,"[('경기', [1, 0, 8, 0, 0, 0]), ('겱기', [1, 0, 8, 0, 0, 1]), ('걁기', [1, 0, 8, 0, 0, 1]), ('겨기', [1, 0, 9, 0, 0, 1]), ('경밝기', [1, 1, 5, 0, 0, 0])]"
팸플릿,견책,1,"[('펜첵', [1, 0, 10, 0, 0, 2]), ('펨첵', [1, 0, 10, 0, 0, 2]), ('페첵', [1, 0, 11, 0, 0, 2]), ('펨견첵', [1, 1, 6, 0, 0, 2]), ('펨편첵', [1, 1, 6, 0, 0, 3])]"
본뜻,하굣길,1,"[('본뜻길', [0, 0, 5, 1, 0, 0]), ('본똣길', [0, 0, 6, 1, 0, 1]), ('보굣길', [0, 0, 6, 1, 0, 1]), ('본뜻굣길', [0, 1, 9, 1, 0, 0]), ('본굣길', [1, 0, 5, 0, 0, 0])]"
물받이,착륙,1,"[('물받륙', [0, 1, 4, 1, 0, 0]), ('물착륙', [0, 1, 4, 1, 0, 0]), ('물박륙', [0, 1, 4, 1, 0, 1]), ('물바륙', [0, 1, 5, 1, 0, 1]), ('물받착륙', [0, 2, 1, 1, 0, 0])]"
간척지,안팎,1,"[('간팎', [1, 0, 7, 0, 0, 0]), ('가팎', [1, 0, 8, 0, 0, 1]), ('간척팎', [1, 1, 4, 0, 0, 0]), ('간천팎', [1, 1, 4, 0, 0, 1]), ('간찬팎', [1, 1, 4, 0, 0, 1])]"
객차,논공행상,1,"[('겍공헹상', [0, 0, 5, 2, 1, 2]), ('겐공헹상', [0, 0, 5, 2, 1, 2]), ('겍총헹상', [0, 0, 5, 2, 1, 3]), ('겍창헹상', [0, 0, 12, 2, 1, 3]), ('게공헹상', [1, 0, 6, 0, 0, 2])]"
괴롬,프로젝트,1,"[('궤로젝트', [1, 0, 5, 0, 0, 1]), ('궤오젝트', [1, 0, 6, 0, 0, 2]), ('궤로엑트', [1, 0, 6, 0, 0, 2]), ('궤롬젝트', [1, 0, 9, 0, 0, 1]), ('궤로로젝트', [1, 1, 3, 0, 0, 1])]"
그룹,간격,1,"[('근격', [0, 0, 5, 1, 0, 1]), ('그격', [0, 0, 6, 1, 0, 0]), ('그간격', [0, 1, 3, 1, 0, 0]), ('그룬격', [0, 1, 3, 1, 0, 1]), ('그란격', [0, 1, 3, 1, 0, 1])]"
스펠링,꿈결,1,"[('슴결', [1, 0, 8, 0, 0, 1]), ('스결', [1, 0, 9, 0, 0, 0]), ('스꿈결', [1, 1, 6, 0, 0, 0]), ('스펠결', [1, 1, 6, 0, 0, 0]), ('스품결', [1, 1, 6, 0, 0, 1])]"
맞고소,암꿩,1,"[('맞꿩', [1, 0, 6, 0, 0, 0]), ('맘꿩', [1, 0, 6, 0, 0, 1]), ('마꿩', [1, 0, 7, 0, 0, 1]), ('맞감꿩', [1, 1, 3, 0, 0, 1]), ('맞곰꿩', [1, 1, 3, 0, 0, 1])]"
꾀돌이,수돗가,1,"[('꿰돌가', [1, 0, 6, 0, 0, 1]), ('꿰돗가', [1, 0, 6, 0, 0, 1]), ('꿰도가', [1, 0, 7, 0, 0, 2]), ('꿰옷가', [1, 0, 7, 0, 0, 2]), ('꿰돌돗가', [1, 1, 3, 0, 0, 1])]"
가공적,관능적,1,"[('간능적', [0, 0, 9, 1, 0, 1]), ('가능적', [0, 0, 10, 1, 0, 0]), ('가긍적', [0, 0, 10, 1, 0, 1]), ('가고적', [0, 0, 11, 1, 0, 1]), ('가응적', [0, 0, 11, 1, 0, 1])]"
닿소리,갈빗대,1,"[('닿빗데', [0, 0, 7, 1, 0, 1]), ('닿싯데', [0, 0, 7, 1, 0, 2]), ('달빗데', [0, 0, 7, 1, 0, 2]), ('닿솟데', [0, 0, 7, 1, 0, 2]), ('닿소데', [0, 0, 8, 1, 0, 1])]"
교통편,찍소리,1,"[('교통리', [0, 0, 9, 1, 0, 0]), ('교소리', [0, 0, 10, 1, 0, 0]), ('교토리', [0, 0, 10, 1, 0, 1]), ('교통소리', [0, 1, 7, 1, 0, 0]), ('교톡소리', [0, 1, 7, 1, 0, 1])]"
물렁뼈,노쇠기,1,"[('물렁기', [1, 0, 8, 0, 0, 0]), ('물쉐기', [1, 0, 8, 0, 0, 1]), ('물뤠기', [1, 0, 8, 0, 0, 1]), ('물러기', [1, 0, 9, 0, 0, 1]), ('물레기', [1, 0, 9, 0, 0, 1])]"
촬영기,멜로디,1,"[('촬로디', [1, 0, 8, 0, 0, 0]), ('췔로디', [1, 0, 8, 0, 0, 1]), ('촤로디', [1, 0, 9, 0, 0, 1]), ('촤오디', [1, 0, 10, 0, 0, 2]), ('촬멜로디', [1, 1, 5, 0, 0, 0])]"
엊그저께,랭킹,1,"[('엊킹', [1, 0, 9, 0, 0, 0]), ('엊렝킹', [1, 1, 6, 0, 0, 1]), ('엊긍킹', [1, 1, 6, 0, 0, 1]), ('엊겡킹', [1, 1, 6, 0, 0, 1]), ('엊그킹', [1, 1, 7, 0, 0, 0])]"
가입비,가공성,1,"[('가입성', [0, 0, 7, 2, 0, 0]), ('가잉성', [0, 0, 7, 2, 0, 1]), ('가옹성', [0, 0, 7, 2, 0, 1]), ('가이성', [0, 0, 8, 2, 0, 1]), ('가입공성', [0, 1, 4, 2, 0, 0])]"
개장국,푯말,1,"[('겟말', [1, 0, 9, 0, 0, 1]), ('게말', [1, 0, 10, 0, 0, 1]), ('게푯말', [1, 1, 6, 0, 0, 1]), ('게죳말', [1, 1, 6, 0, 0, 2]), ('게장말', [1, 1, 7, 0, 0, 1])]"
칩거,성의껏,1,"[('칩긔껏', [1, 0, 4, 0, 0, 1]), ('치의껏', [1, 0, 6, 0, 0, 1]), ('칩거껏', [1, 0, 7, 0, 0, 0]), ('칩껏', [1, 1, 6, 0, 0, 0]), ('칩거의껏', [1, 1, 7, 0, 0, 0])]"
샴푸,칵테일,1,"[('샴테일', [1, 0, 5, 0, 0, 0]), ('샥테일', [1, 0, 5, 0, 0, 1]), ('샴페일', [1, 0, 5, 0, 0, 1]), ('샤테일', [1, 0, 6, 0, 0, 1]), ('샴푸일', [1, 0, 7, 0, 0, 0])]"
경쟁력,며칠,1,"[('경칠', [0, 0, 10, 2, 0, 0]), ('겨칠', [0, 0, 11, 2, 0, 1]), ('경젱칠', [0, 1, 7, 2, 0, 1]), ('경제칠', [0, 1, 8, 2, 0, 1]), ('경저칠', [0, 1, 8, 2, 0, 1])]"
먼지투성이,가라오케,1,"[('먼지투케', [1, 0, 9, 0, 0, 0]), ('먼지토케', [1, 0, 9, 0, 0, 1]), ('먼지오케', [1, 0, 10, 0, 0, 0]), ('먼라오케', [1, 0, 10, 0, 0, 0]), ('먼자오케', [1, 0, 10, 0, 0, 1])]"
볏섬,농삿집,1,"[('볏삿집', [1, 0, 6, 0, 0, 0]), ('볏섯집', [1, 0, 6, 0, 0, 1]), ('뵹삿집', [1, 0, 6, 0, 0, 1]), ('병삿집', [1, 0, 6, 0, 0, 1]), ('볏서집', [1, 0, 7, 0, 0, 1])]"
뮤지컬,에콰도르,1,"[('뮤지도르', [1, 0, 7, 0, 0, 0]), ('뮤지코르', [1, 0, 7, 0, 0, 1]), ('뮤지커르', [1, 0, 7, 0, 0, 1]), ('뮤자도르', [1, 0, 7, 0, 0, 1]), ('뮤지컬르', [1, 0, 8, 0, 0, 0])]"
가격표,구명조끼,1,"[('가격조끼', [0, 0, 9, 3, 1, 0]), ('가명조끼', [0, 0, 9, 3, 1, 0]), ('가경조끼', [0, 0, 9, 3, 1, 1]), ('가격포끼', [0, 0, 9, 3, 1, 1]), ('가겅조끼', [0, 0, 10, 1, 0, 1])]"
봇짐,끝내기,1,"[('봇네기', [1, 0, 6, 0, 0, 1]), ('봇제기', [1, 0, 6, 0, 0, 1]), ('봇지기', [1, 0, 6, 0, 0, 1]), ('봍네기', [1, 0, 6, 0, 0, 2]), ('봇짐기', [1, 0, 7, 0, 0, 0])]"
눈빛,고등어,1,"[('눈비어', [1, 0, 6, 0, 0, 1]), ('눈버', [1, 1, 7, 0, 0, 1]), ('누어', [1, 1, 9, 0, 0, 1])]"
기쁨,샤워기,1,"[('기뿨기', [1, 0, 5, 0, 0, 1]), ('기워기', [1, 0, 6, 0, 0, 0]), ('기쁘기', [1, 0, 6, 0, 0, 1]), ('기뻐기', [1, 0, 6, 0, 0, 1]), ('기쁨기', [1, 0, 7, 0, 0, 0])]"
이듬해,멥쌀,1,"[('이듬쌀', [1, 1, 5, 0, 0, 0]), ('이뎁쌀', [1, 1, 5, 0, 0, 1]), ('이듭쌀', [1, 1, 5, 0, 0, 1]), ('이드쌀', [1, 1, 6, 0, 0, 1]), ('이듬헵쌀', [1, 2, 1, 0, 0, 1])]"
가입국,연못가,1,"[('간못가', [1, 0, 7, 0, 0, 1]), ('가못가', [1, 0, 8, 0, 0, 0]), ('가입가', [1, 0, 9, 0, 0, 0]), ('가잇가', [1, 0, 9, 0, 0, 1]), ('가옷가', [1, 0, 9, 0, 0, 1])]"
가정의례,경과,1,"[('강과', [0, 0, 9, 1, 0, 1]), ('가과', [0, 0, 10, 1, 0, 0]), ('가정과', [0, 1, 7, 1, 0, 0]), ('가저과', [0, 1, 8, 1, 0, 1]), ('가엉과', [0, 1, 8, 1, 0, 1])]"
졸도,계절병,1,"[('조절병', [0, 0, 5, 2, 1, 1]), ('졸절병', [1, 0, 4, 0, 0, 0]), ('졸덜병', [1, 0, 4, 0, 0, 1]), ('조얼병', [1, 0, 6, 0, 0, 2]), ('졸도병', [1, 0, 9, 0, 0, 0])]"
깨달음,남녘,1,"[('껨녘', [1, 0, 7, 0, 0, 1]), ('께녘', [1, 0, 8, 0, 0, 1]), ('께남녘', [1, 1, 5, 0, 0, 1]), ('께달녘', [1, 1, 5, 0, 0, 1]), ('께담녘', [1, 1, 5, 0, 0, 2])]"
가나다순,시스템,1,"[('가나템', [1, 0, 9, 0, 0, 0]), ('가스템', [1, 0, 9, 0, 0, 0]), ('가느템', [1, 0, 9, 0, 0, 1]), ('가으템', [1, 0, 10, 0, 0, 1]), ('가나다템', [1, 1, 7, 0, 0, 0])]"
검정고시,단칸방,1,"[('검정방', [1, 0, 10, 0, 0, 0]), ('검칸방', [1, 0, 10, 0, 0, 0]), ('검전방', [1, 0, 10, 0, 0, 1]), ('건칸방', [1, 0, 10, 0, 0, 1]), ('검잔방', [1, 0, 10, 0, 0, 1])]"
와이셔츠,딱지치기,1,"[('왁지치기', [0, 0, 8, 1, 0, 1]), ('와지치기', [0, 0, 9, 1, 0, 0]), ('와이치기', [0, 0, 10, 1, 0, 0]), ('와이시기', [0, 0, 10, 1, 0, 1]), ('와이이기', [0, 0, 11, 1, 0, 0])]"
닦달,플랫폼,1,"[('달렛폼', [1, 0, 6, 0, 0, 1]), ('닦뎃폼', [1, 0, 6, 0, 0, 1]), ('닦렛폼', [1, 0, 6, 0, 0, 1]), ('닦닷폼', [1, 0, 6, 0, 0, 1]), ('닦다폼', [1, 0, 7, 0, 0, 1])]"
대접,겉말,1,"[('뎉말', [1, 0, 5, 0, 0, 1]), ('데말', [1, 0, 6, 0, 0, 1]), ('데겉말', [1, 1, 3, 0, 0, 1]), ('데젙말', [1, 1, 3, 0, 0, 2]), ('데엍말', [1, 1, 4, 0, 0, 2])]"
붉은빛,옵션,1,"[('붉션', [1, 0, 7, 0, 0, 0]), ('붑션', [1, 0, 7, 0, 0, 1]), ('부션', [1, 0, 8, 0, 0, 1]), ('부옵션', [1, 1, 6, 0, 0, 1])]"
휠체어,낼모레,1,"[('휠체레', [1, 0, 6, 0, 0, 0]), ('휠모레', [1, 0, 6, 0, 0, 0]), ('휠초레', [1, 0, 6, 0, 0, 1]), ('휄모레', [1, 0, 6, 0, 0, 1]), ('휘모레', [1, 0, 7, 0, 0, 1])]"
멕시코,팸플릿,1,"[('멕플릿', [0, 0, 7, 1, 0, 0]), ('멕실릿', [0, 0, 7, 1, 0, 1]), ('멤플릿', [0, 0, 7, 1, 0, 1]), ('멕슬릿', [0, 0, 7, 1, 0, 1]), ('멕시릿', [0, 0, 8, 1, 0, 0])]"
굉음,비지땀,1,"[('궹지땀', [1, 0, 4, 0, 0, 1]), ('궤지땀', [1, 0, 5, 0, 0, 1]), ('귀지땀', [1, 0, 5, 0, 0, 1]), ('궤이땀', [1, 0, 6, 0, 0, 2]), ('궹비지땀', [1, 1, 2, 0, 0, 1])]"
구둣주걱,발효,1,"[('굴효', [1, 0, 10, 0, 0, 1]), ('구효', [1, 0, 11, 0, 0, 0]), ('구발효', [1, 1, 8, 0, 0, 0]), ('구둣효', [1, 1, 8, 0, 0, 0]), ('구둘효', [1, 1, 8, 0, 0, 1])]"
누에고치,귀경,1,"[('누에경', [0, 1, 7, 1, 0, 0]), ('누이경', [0, 1, 7, 1, 0, 1]), ('누에고경', [0, 2, 5, 1, 0, 0]), ('누에기경', [0, 2, 5, 1, 0, 1]), ('누에고치경', [0, 3, 2, 1, 0, 0])]"
깻잎,나뭇가지,1,"[('께뭇가지', [0, 0, 5, 1, 0, 1]), ('껫뭇가지', [1, 0, 4, 0, 0, 1]), ('께웃가지', [1, 0, 6, 0, 0, 2]), ('껫나뭇가지', [1, 1, 2, 0, 0, 1]), ('께나뭇가지', [1, 1, 3, 0, 0, 1])]"
고기능,고참병,1,"[('고감병', [0, 0, 7, 2, 0, 1]), ('고김병', [0, 0, 7, 2, 0, 1]), ('고기병', [0, 0, 8, 2, 0, 0]), ('고암병', [0, 0, 8, 2, 0, 1]), ('고기참병', [0, 1, 5, 2, 0, 0])]"
간선,노여움,1,"[('간셔움', [1, 0, 4, 0, 0, 1]), ('간서움', [1, 0, 5, 0, 0, 1]), ('가여움', [1, 0, 6, 0, 0, 1]), ('가어움', [1, 0, 7, 0, 0, 2]), ('간노여움', [1, 1, 3, 0, 0, 0])]"
딸내미,각색,1,"[('딸섹', [0, 0, 7, 2, 1, 1]), ('딱섹', [0, 0, 7, 2, 1, 2]), ('따섹', [0, 0, 8, 1, 0, 2]), ('딸각섹', [0, 1, 4, 1, 0, 1]), ('딸낙섹', [0, 1, 4, 1, 0, 2])]"
스낵,이삭줍기,1,"[('스넥줍기', [1, 0, 3, 0, 0, 1]), ('스삭줍기', [1, 0, 4, 0, 0, 0]), ('스낙줍기', [1, 0, 4, 0, 0, 1]), ('스악줍기', [1, 0, 5, 0, 0, 1]), ('스네줍기', [1, 0, 5, 0, 0, 1])]"
쓴웃음,간부급,1,"[('쓴부급', [0, 0, 7, 1, 0, 0]), ('쓴간부급', [0, 1, 4, 1, 0, 0]), ('쓴급', [0, 1, 9, 1, 0, 0]), ('쓰부급', [1, 0, 8, 0, 0, 1]), ('쓰우급', [1, 0, 9, 0, 0, 2])]"
이슈,훼손,1,"[('이쉐손', [1, 1, 3, 0, 0, 1]), ('이세손', [1, 1, 4, 0, 0, 1]), ('이슈손', [1, 1, 6, 0, 0, 0]), ('이슈에손', [1, 2, 6, 0, 0, 1])]"
꾀보,밥주걱,1,"[('꽙주걱', [1, 0, 4, 0, 0, 1]), ('뀁주걱', [1, 0, 4, 0, 0, 1]), ('꿰주걱', [1, 0, 5, 0, 0, 1]), ('꿰부걱', [1, 0, 5, 0, 0, 2]), ('꿰우걱', [1, 0, 6, 0, 0, 2])]"
솟을대문,캄보디아,1,"[('솟보디아', [0, 0, 10, 1, 0, 0]), ('솜보디아', [0, 0, 10, 1, 0, 1]), ('소보디아', [1, 0, 11, 0, 0, 1]), ('소오디아', [1, 0, 12, 0, 0, 2]), ('솟캄보디아', [1, 1, 7, 0, 0, 0])]"
거름,힌트,1,"[('건트', [1, 0, 5, 0, 0, 1]), ('거트', [1, 0, 6, 0, 0, 0]), ('거힌트', [1, 1, 3, 0, 0, 0]), ('거른트', [1, 1, 3, 0, 0, 1]), ('거린트', [1, 1, 3, 0, 0, 1])]"
가락엿,근간,1,"[('간간', [0, 0, 8, 1, 0, 0]), ('가간', [0, 0, 9, 1, 0, 0]), ('가락간', [0, 1, 6, 1, 0, 0]), ('가근간', [0, 1, 6, 1, 0, 0]), ('가른간', [0, 1, 6, 1, 0, 1])]"
놋숟가락,둔각,1,"[('놋각', [1, 0, 11, 0, 0, 0]), ('논각', [1, 0, 11, 0, 0, 1]), ('노각', [1, 0, 12, 0, 0, 1]), ('놋숟각', [1, 1, 8, 0, 0, 0]), ('놋둔각', [1, 1, 8, 0, 0, 0])]"
가난뱅이,나뭇잎,1,"[('가난빞', [0, 0, 8, 1, 0, 1]), ('가나잎', [0, 0, 10, 1, 0, 0]), ('가난베잎', [0, 1, 7, 1, 0, 1]), ('가닢', [0, 1, 11, 1, 0, 1]), ('가잎', [0, 1, 12, 1, 0, 0])]"
횟가루,냉채,1,"[('휑체', [1, 0, 7, 0, 0, 2]), ('휏체', [1, 0, 7, 0, 0, 2]), ('훼체', [1, 0, 8, 0, 0, 2]), ('휏강체', [1, 1, 4, 0, 0, 3]), ('휏넹체', [1, 1, 4, 0, 0, 3])]"
잇몸,끄나풀,1,"[('잇나풀', [1, 0, 5, 0, 0, 0]), ('잇모풀', [1, 0, 5, 0, 0, 1]), ('잇마풀', [1, 0, 5, 0, 0, 1]), ('잇몸풀', [1, 0, 7, 0, 0, 0]), ('잇끄나풀', [1, 1, 3, 0, 0, 0])]"
아픔,코르덴,1,"[('아프덴', [1, 0, 5, 0, 0, 1]), ('아픔덴', [1, 0, 7, 0, 0, 0]), ('아포르덴', [1, 1, 3, 0, 0, 1]), ('아프르덴', [1, 1, 3, 0, 0, 1]), ('아프으덴', [1, 1, 4, 0, 0, 2])]"
볍씨,뮤지컬,1,"[('볍씨컬', [0, 0, 4, 1, 0, 0]), ('볍지컬', [0, 0, 5, 1, 0, 0]), ('뷰지컬', [0, 0, 6, 1, 0, 1]), ('벼지컬', [0, 0, 6, 1, 0, 1]), ('벼이컬', [0, 0, 7, 1, 0, 2])]"
답례,클라리넷,1,"[('답라리넷', [0, 0, 5, 1, 0, 0]), ('달라리넷', [0, 0, 5, 1, 0, 1]), ('다아리넷', [0, 0, 7, 1, 0, 2]), ('답례리넷', [0, 0, 10, 1, 0, 0]), ('답례이넷', [0, 0, 10, 1, 0, 1])]"
날품팔이,몰매,1,"[('날메', [0, 0, 10, 1, 0, 1]), ('날품메', [0, 1, 7, 1, 0, 1]), ('날몰메', [0, 1, 7, 1, 0, 1]), ('날풀메', [0, 1, 7, 1, 0, 2]), ('날폴메', [0, 1, 7, 1, 0, 2])]"
남서쪽,경직성,1,"[('남직성', [1, 0, 9, 0, 0, 0]), ('남식성', [1, 0, 9, 0, 0, 1]), ('낭직성', [1, 0, 9, 0, 0, 1]), ('남석성', [1, 0, 9, 0, 0, 1]), ('남서성', [1, 0, 10, 0, 0, 0])]"
볏단,알루미늄,1,[]
가을맞이,썰매,1,"[('갈메', [1, 0, 8, 0, 0, 2]), ('가메', [1, 0, 9, 0, 0, 1]), ('가썰메', [1, 1, 6, 0, 0, 1]), ('가을메', [1, 1, 7, 0, 0, 1]), ('가얼메', [1, 1, 7, 0, 0, 2])]"
간담,오지랖,1,"[('간다랖', [0, 0, 4, 1, 0, 1]), ('간담랖', [0, 0, 6, 1, 0, 0]), ('가이랖', [0, 0, 6, 1, 0, 2]), ('간다지랖', [0, 1, 2, 1, 0, 1]), ('간다이랖', [0, 1, 3, 1, 0, 2])]"
윤리관,마른침,1,"[('윤른침', [1, 0, 8, 0, 0, 0]), ('윤린침', [1, 0, 8, 0, 0, 1]), ('윤리침', [1, 0, 9, 0, 0, 0]), ('유른침', [1, 0, 9, 0, 0, 1]), ('유은침', [1, 0, 10, 0, 0, 2])]"
가도,개최,1,"[('가췌', [0, 0, 4, 1, 0, 1]), ('가데췌', [0, 1, 2, 1, 0, 2]), ('가게췌', [0, 1, 2, 1, 0, 2]), ('가에췌', [0, 1, 3, 1, 0, 2]), ('가도췌', [0, 1, 5, 1, 0, 1])]"
단풍잎,가마니,1,"[('단풍니', [0, 0, 6, 1, 0, 0]), ('단마니', [0, 0, 7, 1, 0, 0]), ('단푸니', [0, 0, 7, 1, 0, 1]), ('단파니', [0, 0, 7, 1, 0, 1]), ('다마니', [0, 0, 8, 1, 0, 1])]"
섭씨,쉰내,1,"[('섭네', [0, 0, 6, 1, 0, 1]), ('선네', [0, 0, 6, 1, 0, 2]), ('서네', [0, 0, 7, 1, 0, 2]), ('섭쉰네', [0, 1, 2, 1, 0, 1]), ('섭쒼네', [0, 1, 2, 1, 0, 2])]"
가정불화,완두콩,1,"[('가정콩', [0, 0, 11, 1, 0, 0]), ('간두콩', [0, 0, 11, 1, 0, 1]), ('가두콩', [0, 0, 12, 1, 0, 0]), ('가저콩', [0, 0, 12, 1, 0, 1]), ('가주콩', [0, 0, 12, 1, 0, 1])]"
멀미,마라톤,1,"[('멀마톤', [0, 0, 4, 1, 0, 0]), ('멀라톤', [0, 0, 4, 1, 0, 0]), ('머라톤', [0, 0, 5, 1, 0, 1]), ('머아톤', [0, 0, 6, 1, 0, 2]), ('멀미톤', [0, 0, 7, 1, 0, 0])]"
납득,꼬챙이,1,"[('납드이', [1, 0, 6, 0, 0, 1]), ('납디', [1, 1, 7, 0, 0, 1]), ('나이', [1, 1, 9, 0, 0, 1])]"
만월,핫팬츠,1,"[('만펜츠', [0, 0, 6, 1, 0, 1]), ('맛펜츠', [0, 0, 6, 1, 0, 2]), ('마펜츠', [0, 0, 7, 1, 0, 2]), ('마엔츠', [0, 0, 8, 1, 0, 2]), ('만핫펜츠', [0, 1, 3, 1, 0, 1])]"
볏짚,닷새,1,"[('볏세', [1, 0, 6, 0, 0, 1]), ('뱟세', [1, 0, 6, 0, 0, 2]), ('벼세', [1, 0, 7, 0, 0, 2]), ('볏닷세', [1, 1, 3, 0, 0, 1]), ('볏잣세', [1, 1, 3, 0, 0, 2])]"
감도,밀랍,1,"[('감랍', [1, 0, 5, 0, 0, 0]), ('갈랍', [1, 0, 5, 0, 0, 1]), ('가랍', [1, 0, 6, 0, 0, 1]), ('감밀랍', [1, 1, 2, 0, 0, 0]), ('감딜랍', [1, 1, 2, 0, 0, 1])]"
